season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system
29,10,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,6,0.1724137931034483,1.5,False,Rank_With_Save
29,11,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save
29,1,AJ McLean,9,eliminated,7,3,18.0,30.0,0.6,15,0.06923076923076923,8.0,False,Rank_With_Save
29,2,AJ McLean,9,eliminated,7,3,19.0,30.0,0.6333333333333333,15,0.0695970695970696,5.0,False,Rank_With_Save
29,3,AJ McLean,9,eliminated,7,3,21.0,30.0,0.7,14,0.07473309608540925,7.5,False,Rank_With_Save
29,4,AJ McLean,9,eliminated,7,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save
29,5,AJ McLean,9,eliminated,7,3,24.0,30.0,0.8,12,0.08362369337979095,7.0,False,Rank_With_Save
29,6,AJ McLean,9,eliminated,7,3,27.0,30.0,0.9,11,0.10074626865671642,2.5,False,Rank_With_Save
29,7,AJ McLean,9,eliminated,7,3,26.0,30.0,0.8666666666666667,10,0.1,6.0,False,Rank_With_Save
29,8,AJ McLean,9,eliminated,7,3,27.0,30.0,0.9,8,0.12162184076007344,5.5,False,Rank_With_Save
29,9,AJ McLean,9,eliminated,7,3,24.9998,30.0,0.8333266666666667,7,0.12953317941214265,6.0,True,Rank_With_Save
29,1,Nelly,99,finalist,3,3,16.0,30.0,0.5333333333333333,15,0.06153846153846154,12.0,False,Rank_With_Save
29,2,Nelly,99,finalist,3,3,18.0,30.0,0.6,15,0.06593406593406594,8.5,False,Rank_With_Save
29,3,Nelly,99,finalist,3,3,18.0,30.0,0.6,14,0.06405693950177935,11.5,False,Rank_With_Save
29,4,Nelly,99,finalist,3,3,21.0,30.0,0.7,13,0.06976744186046512,11.5,False,Rank_With_Save
29,5,Nelly,99,finalist,3,3,24.0,30.0,0.8,12,0.08362369337979095,7.0,False,Rank_With_Save
29,6,Nelly,99,finalist,3,3,24.0,30.0,0.8,11,0.08955223880597016,7.5,False,Rank_With_Save
29,7,Nelly,99,finalist,3,3,27.0,30.0,0.9,10,0.10384615384615385,3.0,False,Rank_With_Save
29,8,Nelly,99,finalist,3,3,24.0,30.0,0.8,8,0.10810830289784307,8.0,False,Rank_With_Save
29,9,Nelly,99,finalist,3,3,24.0,30.0,0.8,7,0.12435284705843341,7.0,False,Rank_With_Save
29,10,Nelly,99,finalist,3,3,28.0,30.0,0.9333333333333333,6,0.16091954022988506,6.0,False,Rank_With_Save
29,11,Nelly,99,finalist,3,3,28.5,30.0,0.95,4,0.24050632911392403,4.0,False,Rank_With_Save
29,1,Kaitlyn Bristowe,99,finalist,1,3,20.0,30.0,0.6666666666666666,15,0.07692307692307693,3.5,False,Rank_With_Save
29,2,Kaitlyn Bristowe,99,finalist,1,3,22.0,30.0,0.7333333333333333,15,0.08058608058608058,1.0,False,Rank_With_Save
29,3,Kaitlyn Bristowe,99,finalist,1,3,23.0,30.0,0.7666666666666667,14,0.08185053380782918,3.0,False,Rank_With_Save
29,4,Kaitlyn Bristowe,99,finalist,1,3,25.0,30.0,0.8333333333333334,13,0.08305647840531562,2.0,False,Rank_With_Save
29,5,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,12,0.09407665505226481,2.0,False,Rank_With_Save
29,6,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,11,0.10074626865671642,2.5,False,Rank_With_Save
29,7,Kaitlyn Bristowe,99,finalist,1,3,24.0,30.0,0.8,10,0.09230769230769231,9.0,False,Rank_With_Save
29,8,Kaitlyn Bristowe,99,finalist,1,3,28.0,30.0,0.9333333333333333,8,0.1261263533808169,4.0,False,Rank_With_Save
29,9,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,7,0.15544105882304174,1.5,False,Rank_With_Save
29,10,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,6,0.1724137931034483,1.5,False,Rank_With_Save
29,11,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save
29,1,Carole Baskin,3,eliminated,14,3,11.0,30.0,0.36666666666666664,15,0.04230769230769231,15.0,False,Rank_With_Save
29,2,Carole Baskin,3,eliminated,14,3,16.0,30.0,0.5333333333333333,15,0.05860805860805861,12.5,False,Rank_With_Save
29,3,Carole Baskin,3,eliminated,14,3,12.0,30.0,0.4,14,0.042704626334519574,14.0,True,Rank_With_Save
29,1,Monica Aldama,7,eliminated,10,3,19.0,30.0,0.6333333333333333,15,0.07307692307692308,5.0,False,Rank_With_Save
29,2,Monica Aldama,7,eliminated,10,3,16.0,30.0,0.5333333333333333,15,0.05860805860805861,12.5,False,Rank_With_Save
29,3,Monica Aldama,7,eliminated,10,3,21.0,30.0,0.7,14,0.07473309608540925,7.5,False,Rank_With_Save
29,4,Monica Aldama,7,eliminated,10,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save
29,5,Monica Aldama,7,eliminated,10,3,26.0,30.0,0.8666666666666667,12,0.09059233449477352,3.5,False,Rank_With_Save
29,6,Monica Aldama,7,eliminated,10,3,27.0,30.0,0.9,11,0.10074626865671642,2.5,False,Rank_With_Save
29,7,Monica Aldama,7,eliminated,10,3,22.0,30.0,0.7333333333333333,10,0.08461538461538462,10.0,True,Rank_With_Save
29,1,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.06923076923076923,8.0,False,Rank_With_Save
29,2,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.06593406593406594,8.5,False,Rank_With_Save
29,3,Jeannie Mai,7,withdrew,9,3,22.0,30.0,0.7333333333333333,14,0.0782918149466192,5.0,False,Rank_With_Save
29,4,Jeannie Mai,7,withdrew,9,3,21.0,30.0,0.7,13,0.06976744186046512,11.5,False,Rank_With_Save
29,5,Jeannie Mai,7,withdrew,9,3,24.0,30.0,0.8,12,0.08362369337979095,7.0,False,Rank_With_Save
29,6,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,11,0.09328358208955224,6.0,False,Rank_With_Save
29,7,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,10,0.09615384615384616,8.0,False,Rank_With_Save
30,1,Martin Kove,2,eliminated,15,4,13.0,40.0,0.325,15,0.03551912568306011,15.0,False,Rank_With_Save
30,2,Martin Kove,2,eliminated,15,4,15.0,40.0,0.375,15,0.03896103896103896,15.0,True,Rank_With_Save
30,1,Brian Austin Green,4,eliminated,13,4,24.0,40.0,0.6,15,0.06557377049180327,10.5,False,Rank_With_Save
30,2,Brian Austin Green,4,eliminated,13,4,23.0,40.0,0.575,15,0.05974025974025973,13.0,False,Rank_With_Save
30,3,Brian Austin Green,4,eliminated,13,3,19.0,30.0,0.6333333333333333,14,0.06375838926174496,12.5,False,Rank_With_Save
30,4,Brian Austin Green,4,eliminated,13,4,26.0,40.0,0.65,13,0.06235011990407674,13.0,True,Rank_With_Save
30,1,Melora Hardin,9,eliminated,6,4,26.0,40.0,0.65,15,0.07103825136612021,5.5,False,Rank_With_Save
30,2,Melora Hardin,9,eliminated,6,4,27.0,40.0,0.675,15,0.07012987012987014,6.0,False,Rank_With_Save
30,3,Melora Hardin,9,eliminated,6,3,23.0,30.0,0.7666666666666667,14,0.07718120805369127,4.0,False,Rank_With_Save
30,4,Melora Hardin,9,eliminated,6,4,36.5,40.0,0.9125,13,0.08752997601918465,1.0,False,Rank_With_Save
30,5,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,11,0.09350649350649351,5.0,False,Rank_With_Save
30,6,Melora Hardin,9,eliminated,6,4,34.0,40.0,0.85,10,0.09340659340659341,8.5,False,Rank_With_Save
30,7,Melora Hardin,9,eliminated,6,4,38.0,40.0,0.95,9,0.11620795107033638,3.5,False,Rank_With_Save
30,8,Melora Hardin,9,eliminated,6,4,42.0,40.0,1.05,8,0.13636363636363635,2.0,False,Rank_With_Save
30,9,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,6,0.1592920353982301,5.0,True,Rank_With_Save
30,1,Matt James,4,eliminated,12,4,24.0,40.0,0.6,15,0.06557377049180327,10.5,False,Rank_With_Save
30,2,Matt James,4,eliminated,12,4,22.0,40.0,0.55,15,0.05714285714285715,14.0,False,Rank_With_Save
30,3,Matt James,4,eliminated,12,3,20.0,30.0,0.6666666666666666,14,0.06711409395973154,10.5,False,Rank_With_Save
30,4,Matt James,4,eliminated,12,4,28.5,40.0,0.7125,13,0.06834532374100719,12.0,True,Rank_With_Save
30,1,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,24.0,40.0,0.6,15,0.06557377049180327,10.5,False,Rank_With_Save
30,2,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,26.0,40.0,0.65,15,0.06753246753246754,8.0,False,Rank_With_Save
30,3,"Mike ""The Miz"" Mizanin",7,eliminated,9,3,22.0,30.0,0.7333333333333333,14,0.07382550335570469,5.5,False,Rank_With_Save
30,4,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.5,40.0,0.8125,13,0.07793764988009592,7.5,False,Rank_With_Save
30,5,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,11,0.08311688311688312,9.5,False,Rank_With_Save
30,6,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,34.0,40.0,0.85,10,0.09340659340659341,8.5,False,Rank_With_Save
30,7,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,9,0.09785932721712538,9.0,True,Rank_With_Save
30,1,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.07650273224043715,2.5,False,Rank_With_Save
30,2,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.07272727272727272,4.0,False,Rank_With_Save
30,3,Suni Lee,9,eliminated,5,3,21.0,30.0,0.7,14,0.07046979865771812,8.0,False,Rank_With_Save
30,4,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,13,0.08153477218225419,4.5,False,Rank_With_Save
30,5,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,11,0.09350649350649351,5.0,False,Rank_With_Save
30,6,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,10,0.09890109890109891,6.0,False,Rank_With_Save
30,7,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save
30,8,Suni Lee,9,eliminated,5,4,42.0,40.0,1.05,8,0.13636363636363635,2.0,False,Rank_With_Save
30,9,Suni Lee,9,eliminated,5,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,True,Rank_With_Save
30,1,Iman Shumpert,99,finalist,1,4,21.0,40.0,0.525,15,0.05737704918032787,14.0,False,Rank_With_Save
30,2,Iman Shumpert,99,finalist,1,4,25.0,40.0,0.625,15,0.06493506493506493,9.0,False,Rank_With_Save
30,3,Iman Shumpert,99,finalist,1,3,19.0,30.0,0.6333333333333333,14,0.06375838926174496,12.5,False,Rank_With_Save
30,4,Iman Shumpert,99,finalist,1,4,31.5,40.0,0.7875,13,0.07553956834532373,9.0,False,Rank_With_Save
30,5,Iman Shumpert,99,finalist,1,4,28.0,40.0,0.7,11,0.07272727272727272,11.0,False,Rank_With_Save
30,6,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,10,0.10989010989010989,1.5,False,Rank_With_Save
30,7,Iman Shumpert,99,finalist,1,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save
30,8,Iman Shumpert,99,finalist,1,4,35.0,40.0,0.875,8,0.11363636363636363,7.0,False,Rank_With_Save
30,9,Iman Shumpert,99,finalist,1,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,False,Rank_With_Save
30,10,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,4,0.25477707006369427,1.5,False,Rank_With_Save
30,1,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.06557377049180327,10.5,False,Rank_With_Save
30,2,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.06233766233766234,11.0,False,Rank_With_Save
30,3,Cody Rigsby,99,finalist,3,3,18.0,30.0,0.6,14,0.060402684563758385,14.0,False,Rank_With_Save
30,4,Cody Rigsby,99,finalist,3,4,29.0,40.0,0.725,13,0.06954436450839328,11.0,False,Rank_With_Save
30,5,Cody Rigsby,99,finalist,3,4,32.0,40.0,0.8,11,0.08311688311688312,9.5,False,Rank_With_Save
30,6,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,10,0.09890109890109891,6.0,False,Rank_With_Save
30,7,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,9,0.11009174311926605,5.0,False,Rank_With_Save
30,8,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,8,0.12337662337662336,5.0,False,Rank_With_Save
30,9,Cody Rigsby,99,finalist,3,4,35.5,40.0,0.8875,6,0.1570796460176991,6.0,False,Rank_With_Save
30,10,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,4,0.24203821656050956,4.0,False,Rank_With_Save
30,1,Melanie C,5,eliminated,11,4,27.0,40.0,0.675,15,0.07377049180327869,4.0,False,Rank_With_Save
30,2,Melanie C,5,eliminated,11,4,30.0,40.0,0.75,15,0.07792207792207792,3.0,False,Rank_With_Save
30,3,Melanie C,5,eliminated,11,3,22.0,30.0,0.7333333333333333,14,0.07382550335570469,5.5,False,Rank_With_Save
30,4,Melanie C,5,eliminated,11,4,33.0,40.0,0.825,13,0.07913669064748201,6.0,False,Rank_With_Save
30,5,Melanie C,5,eliminated,11,4,36.0,40.0,0.9,11,0.09350649350649351,5.0,True,Rank_With_Save
30,1,Jimmie Allen,8,eliminated,7,4,22.0,40.0,0.55,15,0.06010928961748634,13.0,False,Rank_With_Save
30,2,Jimmie Allen,8,eliminated,7,4,27.0,40.0,0.675,15,0.07012987012987014,6.0,False,Rank_With_Save
30,3,Jimmie Allen,8,eliminated,7,3,20.0,30.0,0.6666666666666666,14,0.06711409395973154,10.5,False,Rank_With_Save
30,4,Jimmie Allen,8,eliminated,7,4,32.5,40.0,0.8125,13,0.07793764988009592,7.5,False,Rank_With_Save
30,5,Jimmie Allen,8,eliminated,7,4,34.0,40.0,0.85,11,0.08831168831168831,8.0,False,Rank_With_Save
30,6,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save
30,7,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,9,0.11620795107033638,3.5,False,Rank_With_Save
30,8,Jimmie Allen,8,eliminated,7,4,32.0,40.0,0.8,8,0.1038961038961039,8.0,True,Rank_With_Save
30,1,Olivia Jade,8,eliminated,8,4,25.0,40.0,0.625,15,0.06830601092896174,7.5,False,Rank_With_Save
30,2,Olivia Jade,8,eliminated,8,4,27.0,40.0,0.675,15,0.07012987012987014,6.0,False,Rank_With_Save
30,3,Olivia Jade,8,eliminated,8,3,24.0,30.0,0.8,14,0.08053691275167786,2.0,False,Rank_With_Save
30,4,Olivia Jade,8,eliminated,8,4,35.0,40.0,0.875,13,0.08393285371702637,2.5,False,Rank_With_Save
30,5,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,11,0.09350649350649351,5.0,False,Rank_With_Save
30,6,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,10,0.09890109890109891,6.0,False,Rank_With_Save
30,7,Olivia Jade,8,eliminated,8,4,42.0,40.0,1.05,9,0.12844036697247707,1.0,False,Rank_With_Save
30,8,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,8,0.11688311688311688,6.0,True,Rank_With_Save
30,1,JoJo Siwa,99,finalist,2,4,29.0,40.0,0.725,15,0.07923497267759562,1.0,False,Rank_With_Save
30,2,JoJo Siwa,99,finalist,2,4,31.0,40.0,0.775,15,0.08051948051948052,2.0,False,Rank_With_Save
30,3,JoJo Siwa,99,finalist,2,3,24.0,30.0,0.8,14,0.08053691275167786,2.0,False,Rank_With_Save
30,4,JoJo Siwa,99,finalist,2,4,35.0,40.0,0.875,13,0.08393285371702637,2.5,False,Rank_With_Save
30,5,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,11,0.1038961038961039,1.0,False,Rank_With_Save
30,6,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,10,0.10989010989010989,1.5,False,Rank_With_Save
30,7,JoJo Siwa,99,finalist,2,4,39.0,40.0,0.975,9,0.11926605504587155,2.0,False,Rank_With_Save
30,8,JoJo Siwa,99,finalist,2,4,41.0,40.0,1.025,8,0.1331168831168831,4.0,False,Rank_With_Save
30,9,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,6,0.17699115044247787,1.0,False,Rank_With_Save
30,10,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,4,0.25477707006369427,1.5,False,Rank_With_Save
30,1,Christine Chiu,3,eliminated,14,4,25.0,40.0,0.625,15,0.06830601092896174,7.5,False,Rank_With_Save
30,2,Christine Chiu,3,eliminated,14,4,24.0,40.0,0.6,15,0.06233766233766234,11.0,False,Rank_With_Save
30,3,Christine Chiu,3,eliminated,14,3,21.0,30.0,0.7,14,0.07046979865771812,8.0,True,Rank_With_Save
30,1,Kenya Moore,6,eliminated,10,4,26.0,40.0,0.65,15,0.07103825136612021,5.5,False,Rank_With_Save
30,2,Kenya Moore,6,eliminated,10,4,24.0,40.0,0.6,15,0.06233766233766234,11.0,False,Rank_With_Save
30,3,Kenya Moore,6,eliminated,10,3,21.0,30.0,0.7,14,0.07046979865771812,8.0,False,Rank_With_Save
30,4,Kenya Moore,6,eliminated,10,4,29.5,40.0,0.7375,13,0.07074340527577938,10.0,False,Rank_With_Save
30,5,Kenya Moore,6,eliminated,10,4,36.0,40.0,0.9,11,0.09350649350649351,5.0,False,Rank_With_Save
30,6,Kenya Moore,6,eliminated,10,4,32.0,40.0,0.8,10,0.08791208791208792,10.0,True,Rank_With_Save
30,1,Amanda Kloots,99,finalist,4,4,28.0,40.0,0.7,15,0.07650273224043715,2.5,False,Rank_With_Save
30,2,Amanda Kloots,99,finalist,4,4,32.0,40.0,0.8,15,0.08311688311688312,1.0,False,Rank_With_Save
30,3,Amanda Kloots,99,finalist,4,3,24.0,30.0,0.8,14,0.08053691275167786,2.0,False,Rank_With_Save
30,4,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,13,0.08153477218225419,4.5,False,Rank_With_Save
30,5,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,11,0.10129870129870129,2.0,False,Rank_With_Save
30,6,Amanda Kloots,99,finalist,4,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save
30,7,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save
30,8,Amanda Kloots,99,finalist,4,4,42.0,40.0,1.05,8,0.13636363636363635,2.0,False,Rank_With_Save
30,9,Amanda Kloots,99,finalist,4,4,39.5,40.0,0.9875,6,0.1747787610619469,2.0,False,Rank_With_Save
30,10,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,4,0.2484076433121019,3.0,False,Rank_With_Save
31,1,Jason Lewis,1,eliminated,16,4,18.0,40.0,0.45,16,0.04712041884816753,15.0,True,Rank_With_Save
31,1,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,16,0.05497382198952879,10.5,False,Rank_With_Save
31,2,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,15,0.050970873786407765,15.0,False,Rank_With_Save
31,3,Cheryl Ladd,3,eliminated,14,4,24.0,40.0,0.6,14,0.05955334987593052,13.0,True,Rank_With_Save
31,1,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,16,0.07329842931937172,4.0,False,Rank_With_Save
31,2,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,15,0.06796116504854369,7.0,False,Rank_With_Save
31,3,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,14,0.06947890818858561,9.0,False,Rank_With_Save
31,4,Selma Blair,5,withdrew,12,4,32.0,40.0,0.8,13,0.07804878048780488,6.5,False,Rank_With_Save
31,5,Selma Blair,5,withdrew,12,4,40.0,40.0,1.0,12,0.08918617614269787,4.0,False,Rank_With_Save
31,1,Joseph Baena,5,eliminated,11,4,23.0,40.0,0.575,16,0.06020942408376963,9.0,False,Rank_With_Save
31,2,Joseph Baena,5,eliminated,11,4,24.0,40.0,0.6,15,0.058252427184466014,13.0,False,Rank_With_Save
31,3,Joseph Baena,5,eliminated,11,4,29.0,40.0,0.725,14,0.07196029776674938,7.5,False,Rank_With_Save
31,4,Joseph Baena,5,eliminated,11,4,28.0,40.0,0.7,13,0.06829268292682926,11.5,False,Rank_With_Save
31,5,Joseph Baena,5,eliminated,11,4,35.0,40.0,0.875,12,0.07803790412486064,10.0,True,Rank_With_Save
31,1,Trevor Donovan,9,eliminated,6,4,21.0,40.0,0.525,16,0.05497382198952879,10.5,False,Rank_With_Save
31,2,Trevor Donovan,9,eliminated,6,4,30.0,40.0,0.75,15,0.07281553398058252,4.0,False,Rank_With_Save
31,3,Trevor Donovan,9,eliminated,6,4,27.0,40.0,0.675,14,0.06699751861042184,10.0,False,Rank_With_Save
31,4,Trevor Donovan,9,eliminated,6,4,28.0,40.0,0.7,13,0.06829268292682926,11.5,False,Rank_With_Save
31,5,Trevor Donovan,9,eliminated,6,4,36.0,40.0,0.9,12,0.0802675585284281,7.5,False,Rank_With_Save
31,6,Trevor Donovan,9,eliminated,6,4,34.0,40.0,0.85,10,0.09855072463768115,6.5,False,Rank_With_Save
31,7,Trevor Donovan,9,eliminated,6,4,39.0,40.0,0.975,9,0.11981566820276499,1.5,False,Rank_With_Save
31,8,Trevor Donovan,9,eliminated,6,4,39.0,40.0,0.975,8,0.12420382165605096,5.5,False,Rank_With_Save
31,9,Trevor Donovan,9,eliminated,6,4,32.5,40.0,0.8125,6,0.14772727272727273,6.0,True,Rank_With_Save
31,1,Daniel Durant,9,eliminated,5,4,27.0,40.0,0.675,16,0.07068062827225131,6.0,False,Rank_With_Save
31,2,Daniel Durant,9,eliminated,5,4,29.0,40.0,0.725,15,0.0703883495145631,5.0,False,Rank_With_Save
31,3,Daniel Durant,9,eliminated,5,4,31.0,40.0,0.775,14,0.07692307692307693,5.0,False,Rank_With_Save
31,4,Daniel Durant,9,eliminated,5,4,29.0,40.0,0.725,13,0.07073170731707316,9.5,False,Rank_With_Save
31,5,Daniel Durant,9,eliminated,5,4,33.5,40.0,0.8375,12,0.07469342251950947,11.0,False,Rank_With_Save
31,6,Daniel Durant,9,eliminated,5,4,34.0,40.0,0.85,10,0.09855072463768115,6.5,False,Rank_With_Save
31,7,Daniel Durant,9,eliminated,5,4,36.5,40.0,0.9125,9,0.11213517665130569,4.5,False,Rank_With_Save
31,8,Daniel Durant,9,eliminated,5,4,39.0,40.0,0.975,8,0.12420382165605096,5.5,False,Rank_With_Save
31,9,Daniel Durant,9,eliminated,5,4,34.5,40.0,0.8625,6,0.15681818181818183,5.0,True,Rank_With_Save
31,1,Wayne Brady,99,finalist,3,4,29.0,40.0,0.725,16,0.07591623036649214,2.0,False,Rank_With_Save
31,2,Wayne Brady,99,finalist,3,4,32.0,40.0,0.8,15,0.07766990291262135,2.0,False,Rank_With_Save
31,3,Wayne Brady,99,finalist,3,4,33.0,40.0,0.825,14,0.08188585607940446,2.0,False,Rank_With_Save
31,4,Wayne Brady,99,finalist,3,4,36.0,40.0,0.9,13,0.0878048780487805,2.0,False,Rank_With_Save
31,5,Wayne Brady,99,finalist,3,4,41.0,40.0,1.025,12,0.09141583054626531,2.5,False,Rank_With_Save
31,6,Wayne Brady,99,finalist,3,4,34.0,40.0,0.85,10,0.09855072463768115,6.5,False,Rank_With_Save
31,7,Wayne Brady,99,finalist,3,4,38.0,40.0,0.95,9,0.11674347158218126,3.0,False,Rank_With_Save
31,8,Wayne Brady,99,finalist,3,4,45.0,40.0,1.125,8,0.14331210191082802,1.5,False,Rank_With_Save
31,9,Wayne Brady,99,finalist,3,4,36.5,40.0,0.9125,6,0.1659090909090909,3.5,False,Rank_With_Save
31,10,Wayne Brady,99,finalist,3,4,38.0,40.0,0.95,4,0.24358974358974358,3.5,False,Rank_With_Save
31,1,Sam Champion,4,eliminated,13,4,20.0,40.0,0.5,16,0.05235602094240837,13.0,False,Rank_With_Save
31,2,Sam Champion,4,eliminated,13,4,26.0,40.0,0.65,15,0.06310679611650485,11.0,False,Rank_With_Save
31,3,Sam Champion,4,eliminated,13,4,25.0,40.0,0.625,14,0.062034739454094295,12.0,False,Rank_With_Save
31,4,Sam Champion,4,eliminated,13,4,25.0,40.0,0.625,13,0.06097560975609756,13.0,True,Rank_With_Save
31,1,Jessie James Decker,6,eliminated,10,4,20.0,40.0,0.5,16,0.05235602094240837,13.0,False,Rank_With_Save
31,2,Jessie James Decker,6,eliminated,10,4,25.0,40.0,0.625,15,0.06067961165048543,12.0,False,Rank_With_Save
31,3,Jessie James Decker,6,eliminated,10,4,26.0,40.0,0.65,14,0.06451612903225808,11.0,False,Rank_With_Save
31,4,Jessie James Decker,6,eliminated,10,4,31.0,40.0,0.775,13,0.07560975609756097,8.0,False,Rank_With_Save
31,5,Jessie James Decker,6,eliminated,10,4,36.0,40.0,0.9,12,0.0802675585284281,7.5,False,Rank_With_Save
31,6,Jessie James Decker,6,eliminated,10,4,32.0,40.0,0.8,10,0.0927536231884058,9.0,True,Rank_With_Save
31,1,Jordin Sparks,7,eliminated,9,4,26.0,40.0,0.65,16,0.06806282722513089,7.0,False,Rank_With_Save
31,2,Jordin Sparks,7,eliminated,9,4,27.0,40.0,0.675,15,0.06553398058252427,9.5,False,Rank_With_Save
31,3,Jordin Sparks,7,eliminated,9,4,29.0,40.0,0.725,14,0.07196029776674938,7.5,False,Rank_With_Save
31,4,Jordin Sparks,7,eliminated,9,4,34.0,40.0,0.85,13,0.08292682926829269,4.5,False,Rank_With_Save
31,5,Jordin Sparks,7,eliminated,9,4,35.5,40.0,0.8875,12,0.07915273132664437,9.0,False,Rank_With_Save
31,6,Jordin Sparks,7,eliminated,9,4,34.0,40.0,0.85,10,0.09855072463768115,6.5,False,Rank_With_Save
31,7,Jordin Sparks,7,eliminated,9,4,34.5,40.0,0.8625,9,0.10599078341013826,8.0,True,Rank_With_Save
31,1,Heidi D'Amelio,8,eliminated,8,4,24.0,40.0,0.6,16,0.06282722513089005,8.0,False,Rank_With_Save
31,2,Heidi D'Amelio,8,eliminated,8,4,28.0,40.0,0.7,15,0.06796116504854369,7.0,False,Rank_With_Save
31,3,Heidi D'Amelio,8,eliminated,8,4,32.0,40.0,0.8,14,0.07940446650124071,4.0,False,Rank_With_Save
31,4,Heidi D'Amelio,8,eliminated,8,4,34.0,40.0,0.85,13,0.08292682926829269,4.5,False,Rank_With_Save
31,5,Heidi D'Amelio,8,eliminated,8,4,39.0,40.0,0.975,12,0.08695652173913043,5.0,False,Rank_With_Save
31,6,Heidi D'Amelio,8,eliminated,8,4,36.0,40.0,0.9,10,0.10434782608695653,3.5,False,Rank_With_Save
31,7,Heidi D'Amelio,8,eliminated,8,4,35.0,40.0,0.875,9,0.10752688172043012,7.0,False,Rank_With_Save
31,8,Heidi D'Amelio,8,eliminated,8,4,35.0,40.0,0.875,8,0.11146496815286625,7.0,True,Rank_With_Save
31,1,Charli D'Amelio,99,finalist,1,4,32.0,40.0,0.8,16,0.08376963350785341,1.0,False,Rank_With_Save
31,2,Charli D'Amelio,99,finalist,1,4,32.0,40.0,0.8,15,0.07766990291262135,2.0,False,Rank_With_Save
