season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,share_entropy,confidence,n_valid_sims,prior_strength,posterior_strength
30,3,Christine Chiu,3,eliminated,14,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,True,Rank_With_Save,0.009620061403829441,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Cody Rigsby,99,finalist,3,3,18.0,30.0,0.6,14,0.0604026845637583,14.0,False,Rank_With_Save,0.2126087670148117,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Iman Shumpert,99,finalist,1,3,19.0,30.0,0.6333333333333333,14,0.0637583892617449,12.5,False,Rank_With_Save,0.15252217912376778,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Jimmie Allen,8,eliminated,7,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.10108526377067864,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,JoJo Siwa,99,finalist,2,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.06043218113547313,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Kenya Moore,6,eliminated,10,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,False,Rank_With_Save,0.013997218267597058,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Matt James,4,eliminated,12,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.14820717500863118,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Melanie C,5,eliminated,11,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.0006789946782260748,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Melora Hardin,9,eliminated,6,3,23.0,30.0,0.7666666666666667,14,0.0771812080536912,4.0,False,Rank_With_Save,0.02164498078299083,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,"Mike ""The Miz"" Mizanin",7,eliminated,9,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.07080999463627574,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Olivia Jade,8,eliminated,8,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.08308131979092587,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,3,Suni Lee,9,eliminated,5,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,False,Rank_With_Save,0.054445424799831464,0.0,0.0,0.0001,1.0,20.776031284732305,22.7760312847323
30,4,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,13,0.0815347721822541,4.5,False,Rank_With_Save,0.15477295007342784,0.07103873903667118,2.6505949959005966,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Brian Austin Green,4,eliminated,13,4,26.0,40.0,0.65,13,0.0623501199040767,13.0,True,Rank_With_Save,0.0075678602560864125,0.010721685370074507,0.41587705554851667,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Cody Rigsby,99,finalist,3,4,29.0,40.0,0.725,13,0.0695443645083932,11.0,False,Rank_With_Save,0.03153088425763439,0.03664296979658054,1.4788090609533437,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Iman Shumpert,99,finalist,1,4,31.5,40.0,0.7875,13,0.0755395683453237,9.0,False,Rank_With_Save,0.03617216829880321,0.03805328304862814,1.609216484859926,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Jimmie Allen,8,eliminated,7,4,32.5,40.0,0.8125,13,0.0779376498800959,7.5,False,Rank_With_Save,0.04699806205547455,0.042641791493895145,1.851315186647,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,JoJo Siwa,99,finalist,2,4,35.0,40.0,0.875,13,0.0839328537170263,2.5,False,Rank_With_Save,0.17489395596510668,0.07606945892253777,2.722866336177819,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Kenya Moore,6,eliminated,10,4,29.5,40.0,0.7375,13,0.0707434052757793,10.0,False,Rank_With_Save,0.04011183082619799,0.03911559879137305,1.7050804539583937,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Matt James,4,eliminated,12,4,28.5,40.0,0.7125,13,0.0683453237410071,12.0,True,Rank_With_Save,0.030950731712288387,0.0358596127260207,1.4658582003259653,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Melanie C,5,eliminated,11,4,33.0,40.0,0.825,13,0.079136690647482,6.0,False,Rank_With_Save,0.09586250181041492,0.0578759270406413,2.3758576607757647,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Melora Hardin,9,eliminated,6,4,36.5,40.0,0.9125,13,0.0875299760191846,1.0,False,Rank_With_Save,0.11270193286754873,0.06162585864438818,2.470325735411918,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.5,40.0,0.8125,13,0.0779376498800959,7.5,False,Rank_With_Save,0.06567426554871653,0.04816210116540309,2.1178642828099288,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Olivia Jade,8,eliminated,8,4,35.0,40.0,0.875,13,0.0839328537170263,2.5,False,Rank_With_Save,0.11175745080226526,0.060850880092584825,2.458914454197814,0.7797,7797.0,25.833211765875166,27.833211765875166
30,4,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,13,0.0815347721822541,4.5,False,Rank_With_Save,0.09100540552603432,0.055736961145345175,2.337221253917324,0.7797,7797.0,25.833211765875166,27.833211765875166
30,5,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,11,0.1012987012987012,2.0,False,Rank_With_Save,0.06446669289890163,0.011119936670219925,0.5623351446188083,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Cody Rigsby,99,finalist,3,4,32.0,40.0,0.8,11,0.0831168831168831,9.5,False,Rank_With_Save,0.10820674206854278,0.038598630912474806,1.0397207708399179,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Iman Shumpert,99,finalist,1,4,28.0,40.0,0.7,11,0.0727272727272727,11.0,False,Rank_With_Save,0.14328697337280816,0.04495209291663786,1.0397207708399179,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Jimmie Allen,8,eliminated,7,4,34.0,40.0,0.85,11,0.0883116883116883,8.0,False,Rank_With_Save,0.09289737124140929,0.029327100588313487,1.3862943611198906,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,11,0.1038961038961039,1.0,False,Rank_With_Save,0.07211021092989592,0.02922265152559503,1.3862943611198906,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Kenya Moore,6,eliminated,10,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.05198880785103806,0.021434708625715206,1.0397207708399179,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Melanie C,5,eliminated,11,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,True,Rank_With_Save,0.008838854352599523,0.0034702731627477843,0.0,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.15909943645553978,0.2184332668657282,1.3862943611198906,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,11,0.0831168831168831,9.5,False,Rank_With_Save,0.1490807681200213,0.096892936941066,0.5623351446188083,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.09998060803073641,0.11356904799058032,1.3862943611198906,0.0004,4.0,35.77936613812378,37.77936613812377
30,5,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.050043534678507154,0.02828162316701775,1.3862943611198906,0.0004,4.0,35.77936613812378,37.77936613812377
30,6,Amanda Kloots,99,finalist,4,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save,0.22526516948506048,0.06924350585818714,2.6500552528686723,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.026177281399064153,0.03236486613268927,1.2835793529829513,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,10,0.1098901098901098,1.5,False,Rank_With_Save,0.034364330113550876,0.03426738536967994,1.5331792880284123,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save,0.05190868614830205,0.03698124658194437,1.8552898533182645,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,10,0.1098901098901098,1.5,False,Rank_With_Save,0.32062482792530933,0.08218391903178127,2.794627006361594,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Kenya Moore,6,eliminated,10,4,32.0,40.0,0.8,10,0.0879120879120879,10.0,True,Rank_With_Save,0.016579541408844604,0.0170119195527738,0.8938640097399048,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Melora Hardin,9,eliminated,6,4,34.0,40.0,0.85,10,0.0934065934065934,8.5,False,Rank_With_Save,0.08865638915010388,0.04646864231975666,2.173936263711072,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,34.0,40.0,0.85,10,0.0934065934065934,8.5,False,Rank_With_Save,0.03831443735693561,0.03519019466030649,1.627988443353991,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.11056573471761626,0.0494385034859041,2.2802985982628607,0.9161,9161.0,40.688519848267404,42.688519848267404
30,6,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.08754360229521131,0.04591258836608946,2.16140978593862,0.9161,9161.0,40.688519848267404,42.688519848267404
30,7,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.1681023780333891,0.05509927332354949,2.422124014963678,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,9,0.110091743119266,5.0,False,Rank_With_Save,0.024379175286818405,0.031057766567401907,1.201817688051738,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Iman Shumpert,99,finalist,1,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.02717963593725925,0.03413834299389111,1.2977075245084715,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,9,0.1162079510703363,3.5,False,Rank_With_Save,0.057985199954337194,0.038638859875430615,1.889912741943954,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,JoJo Siwa,99,finalist,2,4,39.0,40.0,0.975,9,0.1192660550458715,2.0,False,Rank_With_Save,0.3820644819663026,0.08261571908495217,2.746304480410921,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Melora Hardin,9,eliminated,6,4,38.0,40.0,0.95,9,0.1162079510703363,3.5,False,Rank_With_Save,0.09604330722444453,0.04428659045530529,2.1419726827126038,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,9,0.0978593272171253,9.0,True,Rank_With_Save,0.018528670690548223,0.01755454521463195,0.9602015820275328,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Olivia Jade,8,eliminated,8,4,42.0,40.0,1.05,9,0.128440366972477,1.0,False,Rank_With_Save,0.15903205984623833,0.054639564856943566,2.4096565884649093,0.929,9290.0,49.9020916550059,51.9020916550059
30,7,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.0666850910606632,0.03833666655326862,1.938199079264991,0.929,9290.0,49.9020916550059,51.9020916550059
30,8,Amanda Kloots,99,finalist,4,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.19752529954077142,0.05435017423270999,2.4053670806019127,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,8,0.1233766233766233,5.0,False,Rank_With_Save,0.023159821811432977,0.03346732798476309,1.1174957833060704,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Iman Shumpert,99,finalist,1,4,35.0,40.0,0.875,8,0.1136363636363636,7.0,False,Rank_With_Save,0.019907110346391033,0.034361621267239635,0.9661807456792182,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Jimmie Allen,8,eliminated,7,4,32.0,40.0,0.8,8,0.1038961038961039,8.0,True,Rank_With_Save,0.024756222381923813,0.01935298478495939,1.173227977637675,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,JoJo Siwa,99,finalist,2,4,41.0,40.0,1.025,8,0.1331168831168831,4.0,False,Rank_With_Save,0.4212496505006362,0.08207872529418475,2.6721966275556905,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Melora Hardin,9,eliminated,6,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.11335707605175743,0.043746852306094666,2.139327512236611,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,8,0.1168831168831168,6.0,True,Rank_With_Save,0.12155103010497026,0.04511830287018113,2.1669574986952003,0.9339,9339.0,62.98706947056817,64.98706947056817
30,8,Suni Lee,9,eliminated,5,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.07849378926211771,0.0380472859679213,1.9432659419662723,0.9339,9339.0,62.98706947056817,64.98706947056817
30,9,Amanda Kloots,99,finalist,4,4,39.5,40.0,0.9875,6,0.1747787610619469,2.0,False,Rank_With_Save,0.16477347077582621,0.130404164654356,2.9529355458184656,0.0134,134.0,87.96139383869678,89.96139383869676
30,9,Cody Rigsby,99,finalist,3,4,35.5,40.0,0.8875,6,0.1570796460176991,6.0,False,Rank_With_Save,0.27199989855470363,0.15190934704216377,3.1734463705388434,0.0134,134.0,87.96139383869678,89.96139383869676
30,9,Iman Shumpert,99,finalist,1,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,False,Rank_With_Save,0.11955171269990945,0.12064325000763902,2.6124753915365027,0.0134,134.0,87.96139383869678,89.96139383869676
30,9,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,6,0.1769911504424778,1.0,False,Rank_With_Save,0.2198570754266271,0.1972724986513036,3.147617787850134,0.0134,134.0,87.96139383869678,89.96139383869676
30,9,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,6,0.1592920353982301,5.0,True,Rank_With_Save,0.08834097724154599,0.060599225841466896,2.323696485600844,0.0134,134.0,87.96139383869678,89.96139383869676
30,9,Suni Lee,9,eliminated,5,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,True,Rank_With_Save,0.13547686530138756,0.14270849492635218,2.7307803466197127,0.0134,134.0,87.96139383869678,89.96139383869676
30,10,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,4,0.2484076433121019,3.0,False,Rank_With_Save,0.23817301437481062,,,,,112.29350301876227,112.29350301876227
30,10,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,4,0.2420382165605095,4.0,False,Rank_With_Save,0.011098666335722256,,,,,112.29350301876227,112.29350301876227
30,10,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,False,Rank_With_Save,0.022567225416969525,,,,,112.29350301876227,112.29350301876227
30,10,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,False,Rank_With_Save,0.7281610938724976,,,,,112.29350301876227,112.29350301876227
31,1,Charli D'Amelio,99,finalist,1,4,32.0,40.0,0.8,16,0.0837696335078534,1.0,False,Rank_With_Save,0.09305375485487373,0.07045100730281907,2.47623061795034,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,16,0.0549738219895287,10.5,False,Rank_With_Save,0.049732028952626954,0.05220356313262927,1.9159017968361862,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Daniel Durant,9,eliminated,5,4,27.0,40.0,0.675,16,0.0706806282722513,6.0,False,Rank_With_Save,0.07428201739584393,0.06226977547173346,2.29338518927932,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Gabby Windey,99,finalist,2,4,28.0,40.0,0.7,16,0.0732984293193717,4.0,False,Rank_With_Save,0.07933177888007888,0.06463777902146545,2.3483341921979024,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Heidi D'Amelio,8,eliminated,8,4,24.0,40.0,0.6,16,0.06282722513089,8.0,False,Rank_With_Save,0.06315598411389121,0.05884764150695988,2.1458038478757255,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Jason Lewis,1,eliminated,16,4,18.0,40.0,0.45,16,0.0471204188481675,15.0,True,Rank_With_Save,0.009977706566831463,0.009989572495218117,0.48303737364645927,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Jessie James Decker,6,eliminated,10,4,20.0,40.0,0.5,16,0.0523560209424083,13.0,False,Rank_With_Save,0.04367727574736806,0.04924478827076048,1.794099519162077,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Jordin Sparks,7,eliminated,9,4,26.0,40.0,0.65,16,0.0680628272251308,7.0,False,Rank_With_Save,0.06998309607740075,0.0595265145207428,2.2351867560932854,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Joseph Baena,5,eliminated,11,4,23.0,40.0,0.575,16,0.0602094240837696,9.0,False,Rank_With_Save,0.05976286498637504,0.058788801758888995,2.0969629967057224,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Sam Champion,4,eliminated,13,4,20.0,40.0,0.5,16,0.0523560209424083,13.0,False,Rank_With_Save,0.04565483127558903,0.05061501486039227,1.8322004742766747,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,16,0.0732984293193717,4.0,False,Rank_With_Save,0.08014258979763624,0.06620938307503171,2.3612885873941787,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Shangela,99,finalist,4,4,28.0,40.0,0.7,16,0.0732984293193717,4.0,False,Rank_With_Save,0.08396922816475028,0.06992404936964289,2.405806633218412,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Teresa Giudice,2,eliminated,15,4,20.0,40.0,0.5,16,0.0523560209424083,13.0,False,Rank_With_Save,0.04494321960421335,0.04922323304582046,1.8208610175755156,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Trevor Donovan,9,eliminated,6,4,21.0,40.0,0.525,16,0.0549738219895287,10.5,False,Rank_With_Save,0.05085255221415717,0.054478223068876404,1.937741576110311,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Vinny Guadagnino,8,eliminated,7,4,17.0,40.0,0.425,16,0.0445026178010471,16.0,False,Rank_With_Save,0.0670637239191531,0.051138624627678854,2.1145334176094015,0.2571,2571.0,15.999999999999998,17.999999999999996
31,1,Wayne Brady,99,finalist,3,4,29.0,40.0,0.725,16,0.0759162303664921,2.0,False,Rank_With_Save,0.08441734744921055,0.06898328231467425,2.405886433327567,0.2571,2571.0,15.999999999999998,17.999999999999996
31,2,Charli D'Amelio,99,finalist,1,4,32.0,40.0,0.8,15,0.0776699029126213,2.0,False,Rank_With_Save,0.12858899702333482,0.07498492144186444,2.6521654749713295,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,15,0.0509708737864077,15.0,False,Rank_With_Save,0.05661965502800836,0.042047236898465894,1.9483004465125888,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Daniel Durant,9,eliminated,5,4,29.0,40.0,0.725,15,0.0703883495145631,5.0,False,Rank_With_Save,0.08481132112673559,0.06277563850629882,2.3774960929920965,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Gabby Windey,99,finalist,2,4,32.0,40.0,0.8,15,0.0776699029126213,2.0,False,Rank_With_Save,0.10843334916111974,0.06909447330081361,2.5445326910380155,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Heidi D'Amelio,8,eliminated,8,4,28.0,40.0,0.7,15,0.0679611650485436,7.0,False,Rank_With_Save,0.06338630453167828,0.0529662614377495,2.1318040551385833,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Jessie James Decker,6,eliminated,10,4,25.0,40.0,0.625,15,0.0606796116504854,12.0,False,Rank_With_Save,0.03503320414855468,0.042361482044927894,1.5725609127636393,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Jordin Sparks,7,eliminated,9,4,27.0,40.0,0.675,15,0.0655339805825242,9.5,False,Rank_With_Save,0.06624007026030404,0.05464720046201336,2.167173327275547,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Joseph Baena,5,eliminated,11,4,24.0,40.0,0.6,15,0.058252427184466,13.0,False,Rank_With_Save,0.03670947663212824,0.04150627859141015,1.6274145597419096,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Sam Champion,4,eliminated,13,4,26.0,40.0,0.65,15,0.0631067961165048,11.0,False,Rank_With_Save,0.040077680407435964,0.04324979700144952,1.7068734042035103,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,15,0.0679611650485436,7.0,False,Rank_With_Save,0.0814751568512126,0.060574995658212685,2.3393516715017526,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Shangela,99,finalist,4,4,28.0,40.0,0.7,15,0.0679611650485436,7.0,False,Rank_With_Save,0.08049161380093586,0.05965093690650186,2.319151567272039,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Teresa Giudice,2,eliminated,15,4,23.0,40.0,0.575,15,0.0558252427184465,14.0,True,Rank_With_Save,0.008813309079440187,0.01014920572065725,0.43382009275001615,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Trevor Donovan,9,eliminated,6,4,30.0,40.0,0.75,15,0.0728155339805825,4.0,False,Rank_With_Save,0.06010327873350861,0.051417651187317774,2.0796131221912333,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Vinny Guadagnino,8,eliminated,7,4,27.0,40.0,0.675,15,0.0655339805825242,9.5,False,Rank_With_Save,0.03594749855623132,0.04210161489182299,1.5997674232643204,0.2395,2395.0,19.6077842288406,21.607784228840604
31,2,Wayne Brady,99,finalist,3,4,32.0,40.0,0.8,15,0.0776699029126213,2.0,False,Rank_With_Save,0.11326908465937116,0.07247237586645033,2.5860268254595127,0.2395,2395.0,19.6077842288406,21.607784228840604
31,3,Charli D'Amelio,99,finalist,1,4,33.0,40.0,0.825,14,0.0818858560794044,2.0,False,Rank_With_Save,0.1595762652259055,0.07473548104260638,2.704230129286212,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Cheryl Ladd,3,eliminated,14,4,24.0,40.0,0.6,14,0.0595533498759305,13.0,True,Rank_With_Save,0.006084996533298101,0.00903960707774166,0.3063932432284679,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Daniel Durant,9,eliminated,5,4,31.0,40.0,0.775,14,0.0769230769230769,5.0,False,Rank_With_Save,0.0918905560040176,0.058748221226825346,2.3777034106764123,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Gabby Windey,99,finalist,2,4,33.0,40.0,0.825,14,0.0818858560794044,2.0,False,Rank_With_Save,0.13301591788391823,0.07001024061849266,2.612204371977351,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Heidi D'Amelio,8,eliminated,8,4,32.0,40.0,0.8,14,0.0794044665012407,4.0,False,Rank_With_Save,0.07411611269162795,0.05150930960395559,2.214415651890001,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Jessie James Decker,6,eliminated,10,4,26.0,40.0,0.65,14,0.064516129032258,11.0,False,Rank_With_Save,0.025762168108666692,0.035710080946516044,1.2729568122585493,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Jordin Sparks,7,eliminated,9,4,29.0,40.0,0.725,14,0.0719602977667493,7.5,False,Rank_With_Save,0.061969697032398074,0.04893762271356379,2.090149363420899,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Joseph Baena,5,eliminated,11,4,29.0,40.0,0.725,14,0.0719602977667493,7.5,False,Rank_With_Save,0.03882539196602702,0.04139827607192118,1.6688609660032334,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Sam Champion,4,eliminated,13,4,25.0,40.0,0.625,14,0.0620347394540942,12.0,False,Rank_With_Save,0.021743641665226337,0.03686874831821171,1.113056817562709,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,14,0.0694789081885856,9.0,False,Rank_With_Save,0.07015202234947925,0.05041844648944761,2.1796103596643235,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Shangela,99,finalist,4,4,30.0,40.0,0.75,14,0.0744416873449131,6.0,False,Rank_With_Save,0.08199568819848774,0.05450708188767721,2.2787651489145633,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Trevor Donovan,9,eliminated,6,4,27.0,40.0,0.675,14,0.0669975186104218,10.0,False,Rank_With_Save,0.04824433635915122,0.04413804431057689,1.87359433622096,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Vinny Guadagnino,8,eliminated,7,4,23.0,40.0,0.575,14,0.0570719602977667,14.0,False,Rank_With_Save,0.04490432230855101,0.041484850045391375,1.7613154281633228,0.2367,2367.0,25.14900037151071,27.149000371510716
31,3,Wayne Brady,99,finalist,3,4,33.0,40.0,0.825,14,0.0818858560794044,2.0,False,Rank_With_Save,0.14171888367324598,0.07198279859293036,2.646605877856763,0.2367,2367.0,25.14900037151071,27.149000371510716
31,4,Charli D'Amelio,99,finalist,1,4,36.0,40.0,0.9,13,0.0878048780487805,2.0,False,Rank_With_Save,0.19766491136964995,0.07197892570919937,2.68494465366408,0.8548,8548.0,32.95799131202308,34.95799131202308
31,4,Daniel Durant,9,eliminated,5,4,29.0,40.0,0.725,13,0.0707317073170731,9.5,False,Rank_With_Save,0.06550127920700426,0.04335896111018665,2.051912976490406,0.8548,8548.0,32.95799131202308,34.95799131202308
31,4,Gabby Windey,99,finalist,2,4,36.0,40.0,0.9,13,0.0878048780487805,2.0,False,Rank_With_Save,0.1652707966069067,0.0665072940137222,2.599354226231697,0.8548,8548.0,32.95799131202308,34.95799131202308
31,4,Heidi D'Amelio,8,eliminated,8,4,34.0,40.0,0.85,13,0.0829268292682926,4.5,False,Rank_With_Save,0.08187406469945148,0.04741435694736396,2.193441470281255,0.8548,8548.0,32.95799131202308,34.95799131202308
31,4,Jessie James Decker,6,eliminated,10,4,31.0,40.0,0.775,13,0.0756097560975609,8.0,False,Rank_With_Save,0.022575625131558898,0.02900687178319368,1.173258657301583,0.8548,8548.0,32.95799131202308,34.95799131202308
