season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims
28,8,Kate Flannery,8,eliminated,7,3,25.9998,30.0,0.86666,7,0.1347145480395773,5.0,True,Rank_With_Save,0.046589,0.036986,0.1013,1013
28,8,James Van Der Beek,10,eliminated,5,3,31.9998,30.0,1.06666,7,0.1658027598041857,1.0,False,Rank_With_Save,0.133471,0.125714,0.1013,1013
28,8,Kel Mitchell,99,finalist,2,3,29.9998,30.0,0.9999933333333334,7,0.1554400225493162,4.0,False,Rank_With_Save,0.083012,0.105381,0.1013,1013
28,8,Sean Spicer,9,eliminated,6,3,20.0,30.0,0.6666666666666666,7,0.1036273725486945,7.0,False,Rank_With_Save,0.274375,0.133803,0.1013,1013
28,8,Lauren Alaina,99,finalist,4,3,24.0,30.0,0.8,7,0.1243528470584334,6.0,False,Rank_With_Save,0.209982,0.127727,0.1013,1013
28,8,Ally Brooke,99,finalist,3,3,30.0,30.0,1.0,7,0.1554410588230417,3.0,False,Rank_With_Save,0.120983,0.124522,0.1013,1013
28,8,Hannah Brown,99,finalist,1,3,30.9998,30.0,1.0333266666666667,7,0.160621391176751,2.0,False,Rank_With_Save,0.131588,0.125774,0.1013,1013
28,9,James Van Der Beek,10,eliminated,5,4,36.0,40.0,0.9,6,0.1726618705035971,3.0,False,Rank_With_Save,0.182267,0.158836,0.6464,6464
28,9,Kel Mitchell,99,finalist,2,4,37.0,40.0,0.925,6,0.1774580335731415,2.0,False,Rank_With_Save,0.175715,0.156388,0.6464,6464
28,9,Sean Spicer,9,eliminated,6,4,25.0,40.0,0.625,6,0.1199040767386091,6.0,True,Rank_With_Save,0.084154,0.074653,0.6464,6464
28,9,Lauren Alaina,99,finalist,4,4,35.0,40.0,0.875,6,0.1678657074340527,5.0,False,Rank_With_Save,0.196568,0.168287,0.6464,6464
28,9,Ally Brooke,99,finalist,3,4,40.0,40.0,1.0,6,0.1918465227817745,1.0,False,Rank_With_Save,0.168644,0.156946,0.6464,6464
28,9,Hannah Brown,99,finalist,1,4,35.5,40.0,0.8875,6,0.1702637889688249,4.0,False,Rank_With_Save,0.192651,0.160396,0.6464,6464
28,10,James Van Der Beek,10,eliminated,5,3,25.5,30.0,0.85,5,0.1854545454545454,5.0,True,Rank_With_Save,0.125373,0.108766,0.7488,7488
28,10,Kel Mitchell,99,finalist,2,3,28.5,30.0,0.95,5,0.2072727272727272,2.0,False,Rank_With_Save,0.219526,0.184887,0.7488,7488
28,10,Lauren Alaina,99,finalist,4,3,27.0,30.0,0.9,5,0.1963636363636363,3.5,False,Rank_With_Save,0.225546,0.18812,0.7488,7488
28,10,Ally Brooke,99,finalist,3,3,29.5,30.0,0.9833333333333332,5,0.2145454545454545,1.0,False,Rank_With_Save,0.204264,0.183739,0.7488,7488
28,10,Hannah Brown,99,finalist,1,3,27.0,30.0,0.9,5,0.1963636363636363,3.5,False,Rank_With_Save,0.225291,0.191876,0.7488,7488
28,11,Kel Mitchell,99,finalist,2,3,29.5,30.0,0.9833333333333332,4,0.2521367521367521,2.0,False,Rank_With_Save,0.25,,,0
28,11,Lauren Alaina,99,finalist,4,3,28.5,30.0,0.95,4,0.2435897435897435,4.0,False,Rank_With_Save,0.25,,,0
28,11,Ally Brooke,99,finalist,3,3,30.0,30.0,1.0,4,0.2564102564102564,1.0,False,Rank_With_Save,0.25,,,0
28,11,Hannah Brown,99,finalist,1,3,29.0,30.0,0.9666666666666668,4,0.2478632478632478,3.0,False,Rank_With_Save,0.25,,,0
29,1,Anne Heche,4,eliminated,13,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0
29,1,Jesse Metcalfe,5,eliminated,12,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0
29,1,Chrishell Stause,8,eliminated,8,3,13.0,30.0,0.4333333333333333,15,0.05,13.0,False,Rank_With_Save,0.066667,,,0
29,1,Skai Jackson,10,eliminated,5,3,21.0,30.0,0.7,15,0.0807692307692307,1.5,False,Rank_With_Save,0.066667,,,0
29,1,Justina Machado,99,finalist,4,3,21.0,30.0,0.7,15,0.0807692307692307,1.5,False,Rank_With_Save,0.066667,,,0
29,1,Charles Oakley,2,eliminated,15,3,12.0,30.0,0.4,15,0.0461538461538461,14.0,False,Rank_With_Save,0.066667,,,0
29,1,Veron Davis,6,eliminated,11,3,17.0,30.0,0.5666666666666667,15,0.0653846153846153,11.0,False,Rank_With_Save,0.066667,,,0
29,1,Johnny Weir,10,eliminated,6,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0
29,1,Nev Schulman,99,finalist,2,3,20.0,30.0,0.6666666666666666,15,0.0769230769230769,3.5,False,Rank_With_Save,0.066667,,,0
29,1,AJ McLean,9,eliminated,7,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0
29,1,Nelly,99,finalist,3,3,16.0,30.0,0.5333333333333333,15,0.0615384615384615,12.0,False,Rank_With_Save,0.066667,,,0
29,1,Kaitlyn Bristowe,99,finalist,1,3,20.0,30.0,0.6666666666666666,15,0.0769230769230769,3.5,False,Rank_With_Save,0.066667,,,0
29,1,Carole Baskin,3,eliminated,14,3,11.0,30.0,0.3666666666666666,15,0.0423076923076923,15.0,False,Rank_With_Save,0.066667,,,0
29,1,Monica Aldama,7,eliminated,10,3,19.0,30.0,0.6333333333333333,15,0.073076923076923,5.0,False,Rank_With_Save,0.066667,,,0
29,1,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0
29,2,Anne Heche,4,eliminated,13,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.068971,0.072534,0.3672,3672
29,2,Jesse Metcalfe,5,eliminated,12,3,20.0,30.0,0.6666666666666666,15,0.0732600732600732,4.0,False,Rank_With_Save,0.065302,0.068234,0.3672,3672
29,2,Chrishell Stause,8,eliminated,8,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.067754,0.068384,0.3672,3672
29,2,Skai Jackson,10,eliminated,5,3,15.0,30.0,0.5,15,0.0549450549450549,14.5,False,Rank_With_Save,0.088056,0.068687,0.3672,3672
29,2,Justina Machado,99,finalist,4,3,21.0,30.0,0.7,15,0.0769230769230769,2.5,False,Rank_With_Save,0.068695,0.070629,0.3672,3672
29,2,Charles Oakley,2,eliminated,15,3,15.0,30.0,0.5,15,0.0549450549450549,14.5,True,Rank_With_Save,0.016867,0.014706,0.3672,3672
29,2,Veron Davis,6,eliminated,11,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.068553,0.067935,0.3672,3672
29,2,Johnny Weir,10,eliminated,6,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.06925,0.070168,0.3672,3672
29,2,Nev Schulman,99,finalist,2,3,21.0,30.0,0.7,15,0.0769230769230769,2.5,False,Rank_With_Save,0.06715,0.070405,0.3672,3672
29,2,AJ McLean,9,eliminated,7,3,19.0,30.0,0.6333333333333333,15,0.0695970695970696,5.0,False,Rank_With_Save,0.068011,0.069762,0.3672,3672
29,2,Nelly,99,finalist,3,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.070504,0.070866,0.3672,3672
29,2,Kaitlyn Bristowe,99,finalist,1,3,22.0,30.0,0.7333333333333333,15,0.0805860805860805,1.0,False,Rank_With_Save,0.06822,0.068658,0.3672,3672
29,2,Carole Baskin,3,eliminated,14,3,16.0,30.0,0.5333333333333333,15,0.0586080586080586,12.5,False,Rank_With_Save,0.071366,0.070078,0.3672,3672
29,2,Monica Aldama,7,eliminated,10,3,16.0,30.0,0.5333333333333333,15,0.0586080586080586,12.5,False,Rank_With_Save,0.07175,0.070867,0.3672,3672
29,2,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.06955,0.070506,0.3672,3672
29,3,Anne Heche,4,eliminated,13,3,15.0,30.0,0.5,14,0.0533807829181494,13.0,False,Rank_With_Save,0.082657,0.07774,0.476,4760
29,3,Jesse Metcalfe,5,eliminated,12,3,20.0,30.0,0.6666666666666666,14,0.0711743772241992,9.0,False,Rank_With_Save,0.076088,0.077584,0.476,4760
29,3,Chrishell Stause,8,eliminated,8,3,22.0,30.0,0.7333333333333333,14,0.0782918149466192,5.0,False,Rank_With_Save,0.072102,0.074488,0.476,4760
29,3,Skai Jackson,10,eliminated,5,3,18.0,30.0,0.6,14,0.0640569395017793,11.5,False,Rank_With_Save,0.079797,0.075265,0.476,4760
29,3,Justina Machado,99,finalist,4,3,19.0,30.0,0.6333333333333333,14,0.0676156583629893,10.0,False,Rank_With_Save,0.075511,0.073557,0.476,4760
29,3,Veron Davis,6,eliminated,11,3,22.0,30.0,0.7333333333333333,14,0.0782918149466192,5.0,False,Rank_With_Save,0.072587,0.073518,0.476,4760
29,3,Johnny Weir,10,eliminated,6,3,24.0,30.0,0.8,14,0.0854092526690391,1.5,False,Rank_With_Save,0.073692,0.074552,0.476,4760
29,3,Nev Schulman,99,finalist,2,3,24.0,30.0,0.8,14,0.0854092526690391,1.5,False,Rank_With_Save,0.07194,0.072432,0.476,4760
29,3,AJ McLean,9,eliminated,7,3,21.0,30.0,0.7,14,0.0747330960854092,7.5,False,Rank_With_Save,0.074229,0.074038,0.476,4760
29,3,Nelly,99,finalist,3,3,18.0,30.0,0.6,14,0.0640569395017793,11.5,False,Rank_With_Save,0.079025,0.075723,0.476,4760
29,3,Kaitlyn Bristowe,99,finalist,1,3,23.0,30.0,0.7666666666666667,14,0.0818505338078291,3.0,False,Rank_With_Save,0.073692,0.075539,0.476,4760
29,3,Carole Baskin,3,eliminated,14,3,12.0,30.0,0.4,14,0.0427046263345195,14.0,True,Rank_With_Save,0.021149,0.018663,0.476,4760
29,3,Monica Aldama,7,eliminated,10,3,21.0,30.0,0.7,14,0.0747330960854092,7.5,False,Rank_With_Save,0.074829,0.074981,0.476,4760
29,3,Jeannie Mai,7,withdrew,9,3,22.0,30.0,0.7333333333333333,14,0.0782918149466192,5.0,False,Rank_With_Save,0.072703,0.076506,0.476,4760
29,4,Anne Heche,4,eliminated,13,3,21.0,30.0,0.7,13,0.0697674418604651,11.5,True,Rank_With_Save,0.015151,0.015413,0.2469,2469
29,4,Jesse Metcalfe,5,eliminated,12,3,21.0,30.0,0.7,13,0.0697674418604651,11.5,False,Rank_With_Save,0.095399,0.077944,0.2469,2469
29,4,Chrishell Stause,8,eliminated,8,3,22.0,30.0,0.7333333333333333,13,0.0730897009966777,8.5,False,Rank_With_Save,0.076331,0.074609,0.2469,2469
29,4,Skai Jackson,10,eliminated,5,3,28.0,30.0,0.9333333333333332,13,0.0930232558139534,1.0,False,Rank_With_Save,0.078441,0.078687,0.2469,2469
29,4,Justina Machado,99,finalist,4,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.080856,0.082845,0.2469,2469
29,4,Veron Davis,6,eliminated,11,3,22.0,30.0,0.7333333333333333,13,0.0730897009966777,8.5,False,Rank_With_Save,0.077155,0.079715,0.2469,2469
29,4,Johnny Weir,10,eliminated,6,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.076731,0.078614,0.2469,2469
29,4,Nev Schulman,99,finalist,2,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.076437,0.078719,0.2469,2469
29,4,AJ McLean,9,eliminated,7,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.078559,0.079401,0.2469,2469
29,4,Nelly,99,finalist,3,3,21.0,30.0,0.7,13,0.0697674418604651,11.5,False,Rank_With_Save,0.096213,0.08149,0.2469,2469
29,4,Kaitlyn Bristowe,99,finalist,1,3,25.0,30.0,0.8333333333333334,13,0.0830564784053156,2.0,False,Rank_With_Save,0.077441,0.079097,0.2469,2469
29,4,Monica Aldama,7,eliminated,10,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.075783,0.077695,0.2469,2469
29,4,Jeannie Mai,7,withdrew,9,3,21.0,30.0,0.7,13,0.0697674418604651,11.5,False,Rank_With_Save,0.095505,0.077322,0.2469,2469
29,5,Jesse Metcalfe,5,eliminated,12,3,19.0,30.0,0.6333333333333333,12,0.0662020905923344,11.5,True,Rank_With_Save,0.023856,0.022012,0.3987,3987
29,5,Chrishell Stause,8,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.0662020905923344,11.5,False,Rank_With_Save,0.110972,0.08422,0.3987,3987
29,5,Skai Jackson,10,eliminated,5,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.085213,0.084988,0.3987,3987
29,5,Justina Machado,99,finalist,4,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.08641,0.085038,0.3987,3987
29,5,Veron Davis,6,eliminated,11,3,21.0,30.0,0.7,12,0.073170731707317,10.0,False,Rank_With_Save,0.089685,0.087368,0.3987,3987
29,5,Johnny Weir,10,eliminated,6,3,29.0,30.0,0.9666666666666668,12,0.1010452961672473,1.0,False,Rank_With_Save,0.085356,0.08685,0.3987,3987
29,5,Nev Schulman,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0905923344947735,3.5,False,Rank_With_Save,0.084457,0.085011,0.3987,3987
29,5,AJ McLean,9,eliminated,7,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.088717,0.086381,0.3987,3987
29,5,Nelly,99,finalist,3,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.084367,0.082956,0.3987,3987
29,5,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,12,0.0940766550522648,2.0,False,Rank_With_Save,0.085617,0.086975,0.3987,3987
29,5,Monica Aldama,7,eliminated,10,3,26.0,30.0,0.8666666666666667,12,0.0905923344947735,3.5,False,Rank_With_Save,0.086694,0.085642,0.3987,3987
29,5,Jeannie Mai,7,withdrew,9,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.088656,0.088519,0.3987,3987
29,6,Chrishell Stause,8,eliminated,8,3,24.0,30.0,0.8,11,0.0895522388059701,7.5,False,Rank_With_Save,0.090572,0.090328,0.2762,2762
29,6,Skai Jackson,10,eliminated,5,3,18.0,30.0,0.6,11,0.0671641791044776,11.0,False,Rank_With_Save,0.154042,0.094788,0.2762,2762
29,6,Justina Machado,99,finalist,4,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.088515,0.089374,0.2762,2762
29,6,Veron Davis,6,eliminated,11,3,21.0,30.0,0.7,11,0.0783582089552238,10.0,True,Rank_With_Save,0.027569,0.023811,0.2762,2762
29,6,Johnny Weir,10,eliminated,6,3,22.0,30.0,0.7333333333333333,11,0.0820895522388059,9.0,False,Rank_With_Save,0.087415,0.089515,0.2762,2762
29,6,Nev Schulman,99,finalist,2,3,26.0,30.0,0.8666666666666667,11,0.0970149253731343,5.0,False,Rank_With_Save,0.093531,0.093403,0.2762,2762
29,6,AJ McLean,9,eliminated,7,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.091515,0.092483,0.2762,2762
29,6,Nelly,99,finalist,3,3,24.0,30.0,0.8,11,0.0895522388059701,7.5,False,Rank_With_Save,0.091922,0.091489,0.2762,2762
29,6,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.090791,0.091703,0.2762,2762
29,6,Monica Aldama,7,eliminated,10,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.091543,0.091993,0.2762,2762
29,6,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,11,0.0932835820895522,6.0,False,Rank_With_Save,0.092584,0.092002,0.2762,2762
29,7,Chrishell Stause,8,eliminated,8,3,26.0,30.0,0.8666666666666667,10,0.1,6.0,False,Rank_With_Save,0.107098,0.101087,0.5257,5257
29,7,Skai Jackson,10,eliminated,5,3,27.0,30.0,0.9,10,0.1038461538461538,3.0,False,Rank_With_Save,0.102068,0.09856,0.5257,5257
29,7,Justina Machado,99,finalist,4,3,26.0,30.0,0.8666666666666667,10,0.1,6.0,False,Rank_With_Save,0.107253,0.100906,0.5257,5257
29,7,Johnny Weir,10,eliminated,6,3,27.0,30.0,0.9,10,0.1038461538461538,3.0,False,Rank_With_Save,0.103456,0.103915,0.5257,5257
29,7,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,10,0.1153846153846153,1.0,False,Rank_With_Save,0.103267,0.102264,0.5257,5257
29,7,AJ McLean,9,eliminated,7,3,26.0,30.0,0.8666666666666667,10,0.1,6.0,False,Rank_With_Save,0.109157,0.100848,0.5257,5257
29,7,Nelly,99,finalist,3,3,27.0,30.0,0.9,10,0.1038461538461538,3.0,False,Rank_With_Save,0.101997,0.101296,0.5257,5257
29,7,Kaitlyn Bristowe,99,finalist,1,3,24.0,30.0,0.8,10,0.0923076923076923,9.0,False,Rank_With_Save,0.114472,0.102378,0.5257,5257
29,7,Monica Aldama,7,eliminated,10,3,22.0,30.0,0.7333333333333333,10,0.0846153846153846,10.0,True,Rank_With_Save,0.035384,0.030962,0.5257,5257
29,7,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,10,0.0961538461538461,8.0,False,Rank_With_Save,0.115848,0.105952,0.5257,5257
29,8,Chrishell Stause,8,eliminated,8,3,27.0,30.0,0.9,8,0.1216218407600734,5.5,True,Rank_With_Save,0.028486,0.026658,0.0548,548
29,8,Skai Jackson,10,eliminated,5,3,26.9998,30.0,0.8999933333333333,8,0.1216209398575492,7.0,False,Rank_With_Save,0.198606,0.128003,0.0548,548
29,8,Justina Machado,99,finalist,4,3,28.9998,30.0,0.96666,8,0.1306299650990362,3.0,False,Rank_With_Save,0.10409,0.109685,0.0548,548
29,8,Johnny Weir,10,eliminated,6,3,30.0,30.0,1.0,8,0.1351353786223038,1.5,False,Rank_With_Save,0.115909,0.114591,0.0548,548
29,8,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,8,0.1351353786223038,1.5,False,Rank_With_Save,0.114001,0.108525,0.0548,548
29,8,AJ McLean,9,eliminated,7,3,27.0,30.0,0.9,8,0.1216218407600734,5.5,False,Rank_With_Save,0.114564,0.11211,0.0548,548
29,8,Nelly,99,finalist,3,3,24.0,30.0,0.8,8,0.108108302897843,8.0,False,Rank_With_Save,0.239506,0.117065,0.0548,548
29,8,Kaitlyn Bristowe,99,finalist,1,3,28.0,30.0,0.9333333333333332,8,0.1261263533808169,4.0,False,Rank_With_Save,0.084838,0.098601,0.0548,548
29,9,Skai Jackson,10,eliminated,5,3,28.9998,30.0,0.96666,7,0.1502586539218815,3.5,False,Rank_With_Save,0.145049,0.137487,0.2754,2754
29,9,Justina Machado,99,finalist,4,3,25.9998,30.0,0.86666,7,0.1347145480395773,5.0,False,Rank_With_Save,0.110093,0.121129,0.2754,2754
29,9,Johnny Weir,10,eliminated,6,3,30.0,30.0,1.0,7,0.1554410588230417,1.5,False,Rank_With_Save,0.141426,0.13086,0.2754,2754
29,9,Nev Schulman,99,finalist,2,3,28.9998,30.0,0.96666,7,0.1502586539218815,3.5,False,Rank_With_Save,0.140589,0.136906,0.2754,2754
29,9,AJ McLean,9,eliminated,7,3,24.9998,30.0,0.8333266666666667,7,0.1295331794121426,6.0,True,Rank_With_Save,0.059785,0.049285,0.2754,2754
29,9,Nelly,99,finalist,3,3,24.0,30.0,0.8,7,0.1243528470584334,7.0,False,Rank_With_Save,0.260095,0.134322,0.2754,2754
29,9,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,7,0.1554410588230417,1.5,False,Rank_With_Save,0.142962,0.134121,0.2754,2754
29,10,Skai Jackson,10,eliminated,5,3,28.5,30.0,0.95,6,0.1637931034482758,4.5,True,Rank_With_Save,0.051409,0.045344,0.1427,1427
29,10,Justina Machado,99,finalist,4,3,29.0,30.0,0.9666666666666668,6,0.1666666666666666,3.0,False,Rank_With_Save,0.119579,0.124457,0.1427,1427
29,10,Johnny Weir,10,eliminated,6,3,28.5,30.0,0.95,6,0.1637931034482758,4.5,True,Rank_With_Save,0.166768,0.124404,0.1427,1427
29,10,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,6,0.1724137931034483,1.5,False,Rank_With_Save,0.163525,0.14483,0.1427,1427
29,10,Nelly,99,finalist,3,3,28.0,30.0,0.9333333333333332,6,0.160919540229885,6.0,False,Rank_With_Save,0.341885,0.14679,0.1427,1427
29,10,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,6,0.1724137931034483,1.5,False,Rank_With_Save,0.156834,0.138733,0.1427,1427
29,11,Justina Machado,99,finalist,4,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save,0.25,,,0
29,11,Nev Schulman,99,finalist,2,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save,0.25,,,0
29,11,Nelly,99,finalist,3,3,28.5,30.0,0.95,4,0.240506329113924,4.0,False,Rank_With_Save,0.25,,,0
29,11,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save,0.25,,,0
30,1,Martin Kove,2,eliminated,15,4,13.0,40.0,0.325,15,0.0355191256830601,15.0,False,Rank_With_Save,0.066667,,,0
30,1,Brian Austin Green,4,eliminated,13,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0
30,1,Melora Hardin,9,eliminated,6,4,26.0,40.0,0.65,15,0.0710382513661202,5.5,False,Rank_With_Save,0.066667,,,0
30,1,Matt James,4,eliminated,12,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0
30,1,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0
30,1,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.0765027322404371,2.5,False,Rank_With_Save,0.066667,,,0
30,1,Iman Shumpert,99,finalist,1,4,21.0,40.0,0.525,15,0.0573770491803278,14.0,False,Rank_With_Save,0.066667,,,0
30,1,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0
30,1,Melanie C,5,eliminated,11,4,27.0,40.0,0.675,15,0.0737704918032786,4.0,False,Rank_With_Save,0.066667,,,0
30,1,Jimmie Allen,8,eliminated,7,4,22.0,40.0,0.55,15,0.0601092896174863,13.0,False,Rank_With_Save,0.066667,,,0
30,1,Olivia Jade,8,eliminated,8,4,25.0,40.0,0.625,15,0.0683060109289617,7.5,False,Rank_With_Save,0.066667,,,0
30,1,JoJo Siwa,99,finalist,2,4,29.0,40.0,0.725,15,0.0792349726775956,1.0,False,Rank_With_Save,0.066667,,,0
30,1,Christine Chiu,3,eliminated,14,4,25.0,40.0,0.625,15,0.0683060109289617,7.5,False,Rank_With_Save,0.066667,,,0
30,1,Kenya Moore,6,eliminated,10,4,26.0,40.0,0.65,15,0.0710382513661202,5.5,False,Rank_With_Save,0.066667,,,0
30,1,Amanda Kloots,99,finalist,4,4,28.0,40.0,0.7,15,0.0765027322404371,2.5,False,Rank_With_Save,0.066667,,,0
30,2,Martin Kove,2,eliminated,15,4,15.0,40.0,0.375,15,0.0389610389610389,15.0,True,Rank_With_Save,0.01813,0.016261,0.4347,4347
30,2,Brian Austin Green,4,eliminated,13,4,23.0,40.0,0.575,15,0.0597402597402597,13.0,False,Rank_With_Save,0.075368,0.071075,0.4347,4347
30,2,Melora Hardin,9,eliminated,6,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.0694,0.070919,0.4347,4347
30,2,Matt James,4,eliminated,12,4,22.0,40.0,0.55,15,0.0571428571428571,14.0,False,Rank_With_Save,0.07515,0.069853,0.4347,4347
30,2,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,26.0,40.0,0.65,15,0.0675324675324675,8.0,False,Rank_With_Save,0.070221,0.072188,0.4347,4347
30,2,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.0727272727272727,4.0,False,Rank_With_Save,0.065454,0.067375,0.4347,4347
30,2,Iman Shumpert,99,finalist,1,4,25.0,40.0,0.625,15,0.0649350649350649,9.0,False,Rank_With_Save,0.069984,0.071261,0.4347,4347
30,2,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.074167,0.071129,0.4347,4347
30,2,Melanie C,5,eliminated,11,4,30.0,40.0,0.75,15,0.0779220779220779,3.0,False,Rank_With_Save,0.068777,0.070926,0.4347,4347
30,2,Jimmie Allen,8,eliminated,7,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.067023,0.069471,0.4347,4347
30,2,Olivia Jade,8,eliminated,8,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.06956,0.071561,0.4347,4347
30,2,JoJo Siwa,99,finalist,2,4,31.0,40.0,0.775,15,0.0805194805194805,2.0,False,Rank_With_Save,0.067593,0.06976,0.4347,4347
30,2,Christine Chiu,3,eliminated,14,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.072065,0.069605,0.4347,4347
30,2,Kenya Moore,6,eliminated,10,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.069303,0.068194,0.4347,4347
30,2,Amanda Kloots,99,finalist,4,4,32.0,40.0,0.8,15,0.0831168831168831,1.0,False,Rank_With_Save,0.067805,0.069067,0.4347,4347
30,3,Brian Austin Green,4,eliminated,13,3,19.0,30.0,0.6333333333333333,14,0.0637583892617449,12.5,False,Rank_With_Save,0.117326,0.064701,0.0057,57
30,3,Melora Hardin,9,eliminated,6,3,23.0,30.0,0.7666666666666667,14,0.0771812080536912,4.0,False,Rank_With_Save,0.072743,0.08257,0.0057,57
30,3,Matt James,4,eliminated,12,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.081464,0.063096,0.0057,57
30,3,"Mike ""The Miz"" Mizanin",7,eliminated,9,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.051212,0.062314,0.0057,57
30,3,Suni Lee,9,eliminated,5,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,False,Rank_With_Save,0.038387,0.040373,0.0057,57
30,3,Iman Shumpert,99,finalist,1,3,19.0,30.0,0.6333333333333333,14,0.0637583892617449,12.5,False,Rank_With_Save,0.118494,0.06466,0.0057,57
30,3,Cody Rigsby,99,finalist,3,3,18.0,30.0,0.6,14,0.0604026845637583,14.0,False,Rank_With_Save,0.141082,0.088613,0.0057,57
30,3,Melanie C,5,eliminated,11,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.062023,0.072568,0.0057,57
30,3,Jimmie Allen,8,eliminated,7,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.099034,0.08218,0.0057,57
30,3,Olivia Jade,8,eliminated,8,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.049115,0.046277,0.0057,57
